"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56","V57","V58","V59","V60","V61","V62","V63","V64","V65","V66","V67","V68","V69","V70","V71","V72","V73","V74","V75","V76","V77","V78","V79","V80","V81","V82","V83","V84","V85","V86","V87","V88","V89","V90","V91","V92","V93","V94","V95","V96","V97","V98","V99","V100","V101","V102","V103","V104","V105","V106","V107","V108","V109","V110","V111","V112","V113","V114","V115","V116","V117","V118","V119","V120","V121","V122","V123","V124","V125","V126","V127","V128","V129","V130","V131","V132","V133","V134","V135","V136","V137","V138","V139","V140","V141","V142","V143","V144","V145","V146","V147","V148","V149","V150","V151","V152","V153","V154","V155","V156","V157","V158","V159","V160","V161","V162","V163","V164","V165","V166","V167","V168","V169","V170","V171","V172","V173","V174","V175","V176","V177","V178","V179","V180","V181","V182","V183","V184","V185","V186","V187","V188","V189","V190","V191","V192","V193","V194","V195","V196","V197","V198","V199","V200","V201","V202","V203","V204","V205","V206","V207","V208","V209","V210","V211","V212","V213","V214","V215","V216","V217","V218","V219","V220","V221","V222","V223","V224","V225","V226","V227","V228","V229","V230","V231","V232","V233","V234","V235","V236","V237","V238","V239","V240","V241","V242","V243","V244","V245","V246","V247","V248","V249","V250","V251","V252","V253","V254","V255","V256","V257","V258","V259","V260","V261","V262","V263","V264","V265","V266","V267","V268","V269","V270","V271","V272","V273","V274","V275","V276","V277","V278","V279","V280","V281","V282","V283","V284","V285","V286","V287","V288","V289","V290","V291","V292","V293","V294","V295","V296","V297"
"100",11.2737652413329,10.2495654391758,17.1823721373589,15.0174213405527,15.8623063084705,18.5415467764565,22.0845206262774,22.3039930466944,17.9160638613705,17.4540132843318,14.8866336870148,17.9345705472436,20.507348198281,21.8677835602597,13.8995790920632,25.0903309802792,14.3182679478318,14.438419576352,11.6306574180997,20.8319368272441,19.6319378113861,15.5971685329433,20.9482777346805,16.9382978726665,13.5417604442305,18.7969972270605,19.0362301067112,25.6958358224814,19.4836278012837,19.1309841266784,16.2154240377424,17.7193108205531,17.5478749270722,19.682246697322,22.5055259548758,20.3848273071226,16.2148109584117,13.7275397329333,19.3829399627313,22.4475501556877,17.9663059319955,20.868053233367,14.8429186417544,15.4970248483738,17.415666618474,8.59874447377975,19.2058450165079,19.3258788433794,17.0035804728142,17.6677762438733,22.0938422560705,22.4425028849715,20.0873283495928,20.9666853563503,17.2192055141272,17.8688825969293,22.4700471994234,21.7190677329247,18.9703131152421,21.614489908061,11.7719030333875,20.5167485269185,16.0493953819876,18.6142874141777,15.2668935926731,15.4693843447605,18.5680659966701,17.7915575582531,15.405357243378,20.7050681015584,18.4709081209027,21.7980456529591,18.6390344713731,16.5187339579095,14.4219445897154,18.3844491542945,17.8186945027823,16.5405002651416,18.2068553120356,19.0024474272872,16.3990210793258,17.0286170072112,15.3278969856896,9.45497359145094,26.0702382040515,18.8493604618369,21.1050911530287,15.1123068413061,10.80959804044,15.9340962952328,20.0212770615509,20.6319497451818,14.7412887703853,18.9476913511251,13.3514290217984,17.0887670518337,19.0224744475668,20.914591229921,16.5900119842144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"101",15.3772707270141,13.946557601224,9.19578387537029,11.6912795285832,7.374299200594,9.61972840396636,13.4825589736279,14.066664571881,15.9764125005594,12.645667272908,10.2673682498449,19.2473956982095,14.4263643359404,23.6343955318401,12.6552182195264,13.9832446727812,20.1033589594332,10.507777618824,19.40858625859,18.9771125145563,9.51195376202132,15.5685680790725,7.08761483058892,7.71293979849069,14.7133553883223,10.7871215140305,13.5648357071212,18.3202782717945,18.9049197552429,13.1864781745318,7.25808221165158,16.1789071935451,13.9926565364924,23.8655069512625,18.9824046094611,14.0137053087613,10.4231590527945,11.0841446092708,11.7095688872162,20.6674352127875,14.7697546553985,11.8375478580751,12.9846541861371,13.3847357531232,11.4938378163096,17.190390150742,9.15330153396838,12.2200797876063,18.7933418596082,14.7768179156582,3.82965844464393,19.5849834850875,18.6117729862732,13.6994944378898,24.1783754673739,17.9809039986438,13.6969021028701,15.0836454442267,12.3909367588773,8.62566551820304,19.1046055807012,10.0583014419703,10.8498817576554,13.1836430616782,9.36374454166815,11.2190715606659,16.1731832467051,12.881579854942,8.01530445200718,11.5465076399706,18.8020811615247,14.3141026464386,10.4334255828762,18.1354682131977,10.5242526054606,16.1410411372317,10.0049885713566,16.9783900654243,18.1752675758183,16.6935198960537,13.2451718585495,8.29935299358272,15.8513510491551,15.9368608106804,24.4772391053399,15.8999937718127,6.1825188454217,10.8356246891215,18.6624898351825,16.0565937372535,8.54429548605562,11.6646463722451,9.03181100409691,15.6415794749652,19.8085040101258,12.6884920898537,15.2880371946587,12.8611223732296,11.3672023665929,22.0253950437363,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"102",19.100358740754,14.0599265924783,8.16224409320229,14.4852772034751,10.5192013258998,13.3652006293794,22.7348024757832,11.5731902620304,18.6849629350682,12.0619020699573,15.1396433787782,17.8462773974214,20.8662607769273,20.564603034104,8.37403211500001,10.9845115318294,18.7022406586452,14.2667379150154,12.7894136415719,13.3686034567037,8.43935830821504,10.2497466089512,13.995324060229,14.8275284450115,16.2618204703338,17.9106038050983,20.244391297042,22.8790457162735,23.4372328819592,18.0468534662268,13.7326276677342,12.7219340479075,18.0695878293394,24.6209139252311,13.2648996858607,20.9195400983913,14.8469085549139,13.9201574955191,18.3087635561007,19.2663169119994,19.8227673913741,17.4189916509459,16.9612466659585,10.4288224124439,17.501900269638,15.9743129694482,16.8794642186315,18.6376843220037,20.9759230287475,13.3123255830833,12.5821064558566,19.2418168619757,17.5185499259279,16.2389110665499,25.3533575532503,17.719507178622,10.7167958404539,21.5012499786242,17.8033023125248,13.2158660899192,16.6667452912509,7.76329586873621,14.739411641696,17.6073925637976,16.1521087835602,15.0084139086549,24.1254792287407,8.90748111491655,12.8255324674514,18.9145204195272,15.0660886706172,22.3108365166577,13.9437985911317,24.136680739219,14.3540652662252,15.128705861968,7.46446524148222,16.3043809222093,15.0336368312257,20.5982741290186,20.4268121420049,12.4002354125581,20.8622477792976,19.9910662529432,23.5014597803865,24.0988794562766,6.29026023023187,15.6351083714178,16.8748091881012,11.6044597463141,7.22349144679673,19.1942288424651,13.030414267585,20.3028186063727,17.6978273416384,11.5324758798644,11.9914986695553,11.8075732861309,11.1101743487179,20.0873488884222,9.6369176524657,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"103",11.4709323753076,10.9948363062834,13.443180246639,16.1324052879636,17.0804300911488,14.6278081010825,19.1821724328842,13.1973970035215,20.3210903441169,18.5518317345038,8.28819136274707,7.33468928741277,18.4173529545624,15.5457702060659,11.6993660253681,16.8716349942411,11.6454538568406,15.3320295963439,13.9012278923446,15.2271579034237,13.0534171338956,7.6529708820294,18.4614936647523,14.6319731038354,19.0526944255497,15.4527497997509,17.4550773564597,18.8880414279179,17.3605470023298,17.7405582438684,13.5244009842597,13.9744447727078,16.8207538808184,23.3646626438945,17.9181850277016,17.862930931617,16.1319604679384,14.457241243709,17.2884762162,16.7873142632252,16.6624651643642,19.873683723986,12.7007014337139,10.2931998047053,14.8365692937036,16.9042158371075,16.6739505388728,18.0765479199549,19.7752986846895,13.0398182849257,15.8342648461657,17.6892573749258,13.4389610022949,18.18972950414,21.3909803961477,9.56001582141175,12.6913942968314,19.8532397438922,19.1660375014526,17.7007512326871,13.9041256977304,10.9888662912874,16.1879188189333,15.3797313780273,15.9945507013756,16.3587985833674,14.3562941207348,9.93238123995583,14.5608507258942,19.2068350836534,16.1667065980188,17.8029304698589,14.0744280402087,14.5962995484327,15.3155546097073,14.3656158465198,8.38561166140087,6.13386624115828,13.4921500569989,18.0236687539355,13.3620679066718,14.767402646087,13.1826116013802,12.7346232545602,18.5083016256862,17.410754689071,12.4655362614598,13.8763339820264,10.4927767176211,13.1508824830933,13.5100839301787,17.6736138782776,15.36765032725,17.5760839881417,11.8110513915259,13.0824337604912,13.0701506811299,13.7882118531367,11.171138017077,13.4510497366312,17.0236390451864,14.5317630380028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"104",10.6180176830689,16.1885219816879,12.754555039023,8.96052574708384,9.68466400917568,6.29316887867936,10.0117496959191,14.7253776191618,19.5280571050698,18.8529280700613,12.448910936143,19.8700990526854,8.47103075854354,13.6312140867029,12.2663270644557,24.1319865714855,22.6258753358745,8.10094815204782,21.810196081535,10.8646394244166,15.9900471342863,18.8675175500538,14.3894323829574,8.8968953321938,14.7714496,11.541521107824,8.44601636510251,16.0857034720882,8.01817147705943,3.35234950579834,6.91120386790154,5.77143172084812,3.32510337889158,15.885017846047,14.6554541126786,8.19648731852722,9.09204133467852,6.17161713934274,4.32234258851542,14.711786885545,6.27265849449548,8.77992075504302,8.92650439496973,13.2295181116375,11.4606403338439,14.7447314961371,11.1644424760352,15.5053505768617,10.3863934911356,17.6447161934173,13.1204142256451,14.2830516259924,12.2319619284643,10.5226272027087,16.0292478071231,24.5389937452008,19.1589486617391,9.84359420436066,5.71956051779678,9.36611201028388,17.6364643602766,16.4350851159638,8.87875522503225,6.40556549410363,17.5724597007627,9.57466077529426,13.7558295753658,10.2129421307205,7.59336564859133,6.58355312059576,12.0526670493015,15.9417538193834,6.39065657359598,15.4138320357817,9.23748317835573,11.1880812954411,15.1356548027843,17.608125867444,8.67896409403925,6.72034247065977,11.7626123059824,10.6663452376097,11.031993537212,11.9856237583989,18.2148717829229,16.481639527854,17.7939926153444,8.81368457158518,17.3265087287959,14.1232304310262,15.593459963215,5.15219787414375,9.80955321440209,4.59512806433679,18.7390991405554,13.8651950250746,18.2043506833923,11.8713838097462,12.825817583928,17.0414522502483,13.8225318865814,16.4624165868192,16.5124862988965,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"105",12.726768743852,16.6666664238295,10.0848416224141,18.0139976476198,13.2417079391396,11.6470015004235,8.75133861816362,8.39664421239624,16.0985036179925,17.8907930369244,14.6825296670963,14.4762202924592,10.2233042649883,10.190566412054,9.55206251585569,16.8155987560955,12.93948172535,16.9922480285811,13.7695217909207,7.86431299811724,11.8298908317486,13.1778037139237,18.9902746998182,15.7419927464618,16.0312048708992,13.9531318378661,8.28267938987966,17.8510852017841,14.1199694068751,11.5268150045558,13.9484907058635,6.28224534382272,11.025180679618,12.6272100746151,5.27814469478046,8.06172620845443,18.2540533089464,15.6268412878861,10.5238555617027,5.02539327502052,13.9642715801522,9.52906653226782,15.2871450739052,10.6634478782903,17.1063095755053,17.0739826669135,14.7762561369338,13.9438797644153,10.1578624359331,8.1796965103118,16.2337868076931,6.87537094412085,3.82674962615213,15.4742157760464,12.8011290195443,17.5582545502785,14.2693246673959,8.3163129199759,11.0173612605731,13.4970329131515,19.1247656063742,10.5756782241386,18.2621411267191,16.0201208577716,19.6701898617352,18.2403909430235,17.210935910716,5.72866292042026,13.301077602547,7.9850072383187,6.7319137327002,18.3533645494255,12.2745622080932,14.1177202133781,15.6936698532803,3.35317717662794,9.83829322483375,15.2890956817222,6.64112707296814,12.9992661186158,15.8174666865282,18.4297965701229,15.4261740794627,18.20191130782,9.17321098549249,14.6961001704771,10.3940903161321,15.9228096564036,15.9625890245439,11.9542501370201,12.8915011598869,9.53299758307805,13.8552577345768,12.8153185676351,16.9968417271378,11.7209254908136,18.1588790090919,8.53448772788626,7.64008370001334,18.6849745100354,16.1457591040582,14.328248794894,13.453103765729,9.68639361052447,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"106",12.8147989646605,12.9809656028178,6.39064671205611,5.75785446346303,4.77960649478125,7.16278522018345,14.5889855504478,16.1363890096156,16.2293708181805,15.2074875902004,10.9105802085386,19.7147733000875,14.5745210249436,20.4061230996741,8.29747418764315,19.4061919994241,20.3652119899831,4.46682687206188,19.0307470694675,15.8385263177102,11.7404879960561,16.4807714149064,9.82714054430628,4.34697266529334,11.3778201805314,9.7157535340451,13.8709922917567,19.7008339822713,14.5434218395202,8.31818717734354,3.76418837421271,10.137956446783,9.1429283655371,22.0717131920751,19.6808834295866,14.9713963314985,4.45638998128147,4.14091502729258,8.65842290461529,20.7546379275071,10.8331129631217,12.9553755686102,8.14339023025158,9.50280917069862,9.39156157517125,10.7993266355983,8.08193355398302,12.6895405551109,15.650821315846,14.800646598591,9.57470367154912,19.1839559445745,18.6989757009928,11.818053862172,22.8041568200944,23.4891037242411,16.8004676024059,15.5531062117314,9.06450279549278,7.91743090397998,12.4310737043676,14.4463591136343,5.07575390446004,9.24384982726116,14.8016927570759,5.67338822835246,14.7350287878237,12.2022078849926,4.71519377298466,11.0765987346345,16.6699944171155,13.2427346664533,8.03446109594917,18.1885369723262,6.47566720546922,14.9347476966694,13.5776577721921,14.9736658749752,14.8751568967958,11.7804176933117,11.3778900148873,8.3190175464857,12.7547226661595,11.0566536641778,24.9897807958942,16.184242394674,11.6218098019605,6.36527034121735,14.919631301322,11.3714412106187,10.841073344935,10.529904360473,6.41814871843527,10.5029075634191,14.3508466934527,9.48707035071953,15.3710757793484,13.0245377708168,9.39121212299883,16.3152364363897,6.94322958197823,11.9882861778522,16.82414817173,7.21765686780921,15.8165698104017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"107",14.4785147768107,17.6907022748217,10.6126128777594,17.3388470756224,14.1130751795757,14.6519696104443,7.29431642697305,12.0888042925987,15.9325918406771,20.7903059617564,17.1529744174914,16.9942378246945,8.29100522784052,10.4918279901797,10.7670257413827,15.6545997681556,14.771030547296,15.2691955616023,16.198864241755,9.82096179446379,14.2292874829331,14.54231047998,16.161195182592,14.0981749300081,14.2208272460052,12.7897542836499,9.04252842414589,20.3260256244119,14.343623363126,9.62102171435672,14.2520770048146,6.81001659916799,9.28988408211454,16.2853224253123,7.91989801409298,9.56901655903178,16.7774894046543,14.6897152421434,8.70538742941869,4.7936452229259,13.123313974731,8.39475183511671,16.4739023617068,13.4064405145657,15.7255125784707,15.473994844454,11.6534955662644,15.0388948696462,10.313831768462,9.66247700136405,15.6518773969683,3.72749573818365,5.99379480833719,16.9569962670986,13.0666898530219,17.7760885886125,16.8975533768422,11.1642014315408,11.6169707627749,16.1584050380813,18.1277437586058,14.2337905748358,17.3968533278329,14.5095092239742,18.3932437631272,16.8666391077052,17.7001321084017,9.07722701553185,13.3685696446528,7.55263350815641,6.67810784314968,16.7948053388076,15.8436963857325,14.9060127709077,14.6692186496225,3.54319423866219,12.7286384396774,16.7763252586848,5.18643149610543,13.7572910137598,16.2982460968564,17.4926705243802,17.0452599155958,19.9615997302781,11.6204781209817,14.3460783933866,12.834088513643,14.2530346178346,14.6667278132118,10.9257860438916,13.0409822892108,9.96979006468553,13.3578961142465,11.058218371151,18.7800945073511,10.0052694275033,16.9812915227557,8.30531257250913,9.62057574248528,20.0042877928015,16.74536860626,16.0586059980574,15.7732248762989,11.4485503719174,3.69216008020248,16.344341065747,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"108",12.8262049934729,14.4846805673786,8.75597630540504,9.47950036433761,7.32526608009816,8.94492130009327,12.0748128409311,13.4782919538848,13.320601180049,11.4649721394929,10.5420660378689,16.5853599560364,13.8503531999206,18.5248149155317,11.6906149853796,15.6475537728729,15.7747475231084,7.68319487524588,18.6547641047983,12.2663651188211,11.4525002178783,15.4610078143115,10.1564897170755,5.20654579021277,13.7068311514563,6.85798483943748,11.9620933386117,15.5050055616914,11.3002850870618,10.4718804087671,4.31791473708286,13.2387397189764,10.0682976431496,18.6754435202104,15.6984861259361,13.1531159557979,8.21502820783268,8.13260658351903,8.88312482105486,16.7397288737801,12.5259230657886,12.1779714397337,7.98272408884033,7.42450481074308,9.39069378280681,14.5810148155889,7.35776572895997,9.13684779277326,15.2823071451763,11.7346072863267,8.85053584652607,19.4362486300167,14.6840666472658,11.7474969702224,18.7892477663674,18.4977341600489,12.2973282934463,11.8413967727881,12.0037792345219,9.86475314846592,17.3092033488971,12.052475378171,8.82302157982819,12.2704514242054,14.966660284603,9.2806384213488,10.015819838682,12.0045659622868,4.96748645842685,11.5502653474957,18.8363513102721,8.25136510226108,9.83097823293645,16.3538196944304,8.80467817639414,14.2278789627936,12.4196496207084,12.8016209216513,14.748152852499,12.465539867861,8.77639214745547,10.280581723476,9.68868335389516,9.2177218521751,20.0613025110999,14.5592050377074,11.2211328643123,7.89545721455274,15.7926280623816,15.2871781601131,12.4331179616522,10.7546062769126,8.53929941309158,12.7014120003965,13.6585307455155,11.2776167461213,17.1051390667781,13.3180545972973,7.97649503981978,18.0947717886732,8.09286492341375,14.8915308719824,14.8105840552589,10.3470429133389,14.8207573359352,5.07869472210733,16.5966337511892,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"109",17.0825275041052,13.6456026570305,13.7466243199618,19.6347167677201,20.538123878346,19.1587376345222,24.5679903989695,14.5726650204946,22.6063543008945,16.1662416515792,12.4230788816131,7.17980435325275,23.7513730267111,19.4694712161644,16.8484784550622,16.1770913401161,9.74902139901977,18.6129671486814,12.2661424244594,16.5432094466878,8.42584943080928,12.6214803785502,14.9612094180074,19.5973011231727,20.3932194249104,18.924454002477,21.3655869047492,22.7592423944266,21.665871290857,21.541120088081,18.268355076178,17.4297258604508,21.3879629241693,25.4606300897228,19.9138240588985,23.8768337365609,19.4583804206706,18.7301175967359,21.3778214309807,19.5383995457308,22.2209905489601,23.7067552722419,18.4236184060956,10.673579512893,19.1777726156273,20.3290510825057,20.0738164947425,19.8252695482338,22.9583335651074,14.4118714409448,17.9751408334239,22.5150068389219,17.4819004382122,18.1642642539183,23.732407766774,7.14281066325733,13.2181942048505,21.7700974827784,25.3290489599619,21.0087690472502,12.3598532660182,10.7168571773264,20.1784605539224,19.0764383277917,12.8992400546273,19.8611100631238,17.8564332555946,13.5871532474907,16.8011206562879,24.0325845476495,18.8799211005181,20.2082935671671,19.0481054284863,20.9137345776259,16.8238947335781,17.259317721935,10.63029412782,7.33635418265408,16.4405022132588,22.3940407975836,18.1940911802728,13.8336609034762,15.300426379791,10.610333998589,23.4291095480227,22.6273415876216,12.6372738225125,18.3472906731149,10.0648126125856,18.9888545972618,9.62754163064875,21.3913353441811,18.8965855836243,22.7590466391208,7.68091463951869,14.4989613316654,12.7854328766816,13.8119291542031,12.7271936537779,14.3219519545915,17.5214111844545,14.6666771205954,10.2274976936731,20.9952100471423,17.5247264850114,19.4409639418106,20.076791746752,16.9756723800164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
